"name","name_ascii","type","county_fips","state_id","state_name","lat","lng","population"
"Justin","Justin","City","48121","TX","Texas","33.0882","-97.3041","4441"
"Junction","Junction","City","48267","TX","Texas","30.4906","-99.7726","2591"
"Juarez","Juarez","City","48061","TX","Texas","26.2009","-97.7296","1948"
"Jourdanton","Jourdanton","City","48013","TX","Texas","28.9141","-98.5409","4059"
"Joshua","Joshua","City","48251","TX","Texas","32.458","-97.3849","7722"
"Josephine","Josephine","City","48085","TX","Texas","33.0617","-96.3187","2503"
"Jonestown","Jonestown","City","48453","TX","Texas","30.4755","-97.9296","2484"
"Jones Creek","Jones Creek","City","48039","TX","Texas","28.9752","-95.4714","2164"
"Jolly","Jolly","City","48077","TX","Texas","33.8827","-98.3475","190"
"Johnson City","Johnson City","City","48031","TX","Texas","30.2743","-98.4065","1629"
"Joaquin","Joaquin","City","48419","TX","Texas","31.9659","-94.0504","728"
"Jewett","Jewett","City","48289","TX","Texas","31.3627","-96.1455","777"
"Jersey Village","Jersey Village","City","48201","TX","Texas","29.8903","-95.5721","7904"
"Jefferson","Jefferson","City","48315","TX","Texas","32.7634","-94.3512","2242"
"Jayton","Jayton","City","48263","TX","Texas","33.2502","-100.5748","452"
"Jasper","Jasper","City","48241","TX","Texas","30.9221","-93.9947","7070"
"Jarrell","Jarrell","City","48491","TX","Texas","30.8103","-97.6144","1924"
"Jardin de San Julian","Jardin de San Julian","City","48427","TX","Texas","26.5254","-99.0999","0"
"Jamaica Beach","Jamaica Beach","City","48167","TX","Texas","29.1904","-94.98","1037"
"Jacksonville","Jacksonville","City","48073","TX","Texas","31.9642","-95.2617","14029"
"Jacksboro","Jacksboro","City","48237","TX","Texas","33.2256","-98.1594","4146"
"Jacinto City","Jacinto City","City","48201","TX","Texas","29.7663","-95.241","9734"
"J.F. Villareal","J.F. Villareal","City","48427","TX","Texas","26.4199","-98.9788","324"
"Ivanhoe","Ivanhoe","City","48457","TX","Texas","30.6799","-94.4154","1554"
"Itasca","Itasca","City","48217","TX","Texas","32.1586","-97.1478","1504"
"Italy","Italy","City","48139","TX","Texas","32.1857","-96.8867","2353"
"Irving","Irving","City","48113","TX","Texas","32.8583","-96.9702","254184"
"Iredell","Iredell","City","48035","TX","Texas","31.9865","-97.8719","360"
"Iraan","Iraan","City","48371","TX","Texas","30.9129","-101.9001","1387"
"Iowa Park","Iowa Park","City","48485","TX","Texas","33.9622","-98.6819","6470"
"Iowa Colony","Iowa Colony","City","48039","TX","Texas","29.4407","-95.4206","8187"
"Iola","Iola","City","48185","TX","Texas","30.7719","-96.0771","259"
"Ingram","Ingram","City","48265","TX","Texas","30.0771","-99.2374","1926"
"Ingleside on the Bay","Ingleside on the Bay","City","48409","TX","Texas","27.8303","-97.2211","787"
"Ingleside","Ingleside","City","48409","TX","Texas","27.8703","-97.2075","9573"
"Inez","Inez","City","48469","TX","Texas","28.8718","-96.7959","2385"
"Industry","Industry","City","48015","TX","Texas","29.9715","-96.4992","268"
"Indio","Indio","City","48427","TX","Texas","26.5487","-99.0959","0"
"Indian Springs","Indian Springs","City","48373","TX","Texas","30.6879","-94.7449","684"
"Indian Lake","Indian Lake","City","48061","TX","Texas","26.0877","-97.5027","1143"
"Indian Hills","Indian Hills","City","48215","TX","Texas","26.2124","-97.9165","2454"
"Imperial","Imperial","City","48371","TX","Texas","31.2668","-102.6947","245"
"Impact","Impact","City","48441","TX","Texas","32.5002","-99.7465","15"
"Iglesia Antigua","Iglesia Antigua","City","48061","TX","Texas","26.0748","-97.8342","121"
"Idalou","Idalou","City","48303","TX","Texas","33.6624","-101.6838","2068"
"Iago","Iago","City","48481","TX","Texas","29.2665","-95.963","17"
"Huxley","Huxley","City","48419","TX","Texas","31.7644","-93.8849","431"
"Hutto","Hutto","City","48491","TX","Texas","30.5396","-97.544","26971"
"Hutchins","Hutchins","City","48113","TX","Texas","32.6421","-96.7093","5613"
"Hurst","Hurst","City","48439","TX","Texas","32.8353","-97.1809","40114"
"Huntsville","Huntsville","City","48471","TX","Texas","30.7009","-95.5567","45446"
"Huntington","Huntington","City","48005","TX","Texas","31.2803","-94.577","3371"
"Hunters Creek Village","Hunters Creek Village","City","48201","TX","Texas","29.7715","-95.4987","4397"
"Hungerford","Hungerford","City","48481","TX","Texas","29.404","-96.0837","92"
"Humble","Humble","City","48201","TX","Texas","29.9921","-95.2655","16603"
"Hull","Hull","City","48291","TX","Texas","30.1464","-94.6422","475"
"Hughes Springs","Hughes Springs","City","48067","TX","Texas","32.9987","-94.6311","1342"
"Hudson Oaks","Hudson Oaks","City","48367","TX","Texas","32.7509","-97.7001","2024"
"Hudson Bend","Hudson Bend","City","48453","TX","Texas","30.414","-97.928","3035"
"Hudson","Hudson","City","48005","TX","Texas","31.3287","-94.8014","4912"
"Huckabay","Huckabay","City","48143","TX","Texas","32.3486","-98.2971","319"
"Hubbard","Hubbard","City","48217","TX","Texas","31.847","-96.8003","1428"
"Howe","Howe","City","48181","TX","Texas","33.5067","-96.6155","3440"
"Howardwick","Howardwick","City","48129","TX","Texas","35.0348","-100.9079","346"
"Houston","Houston","City","48201","TX","Texas","29.786","-95.3885","5650910"
"Horseshoe Bend","Horseshoe Bend","City","48367","TX","Texas","32.5752","-97.8782","642"
"Horseshoe Bay","Horseshoe Bay","City","48299","TX","Texas","30.5403","-98.3804","4472"
"Hornsby Bend","Hornsby Bend","City","48453","TX","Texas","30.2388","-97.5899","9866"
"Horizon City","Horizon City","City","48141","TX","Texas","31.6799","-106.1903","22075"
"Hooks","Hooks","City","48037","TX","Texas","33.4707","-94.2842","2553"
"Honey Grove","Honey Grove","City","48147","TX","Texas","33.5866","-95.909","2128"
"Hondo","Hondo","City","48325","TX","Texas","29.3531","-99.1616","8332"
"Homestead Meadows South","Homestead Meadows South","City","48141","TX","Texas","31.811","-106.1643","7981"
"Homestead Meadows North","Homestead Meadows North","City","48141","TX","Texas","31.8483","-106.1707","6521"
"Hollywood Park","Hollywood Park","City","48029","TX","Texas","29.5994","-98.4841","3130"
"Holly Lake Ranch","Holly Lake Ranch","City","48499","TX","Texas","32.7125","-95.2003","2482"
"Holliday","Holliday","City","48009","TX","Texas","33.8141","-98.6899","1557"
"Holland","Holland","City","48027","TX","Texas","30.8835","-97.4025","1385"
"Holiday Lakes","Holiday Lakes","City","48039","TX","Texas","29.2083","-95.5146","916"
"Holiday Beach","Holiday Beach","City","48007","TX","Texas","28.167","-97.006","353"
"Hitchcock","Hitchcock","City","48167","TX","Texas","29.2949","-95.03","7341"
"Hilshire Village","Hilshire Village","City","48201","TX","Texas","29.7908","-95.4885","996"
"Hilltop Lakes","Hilltop Lakes","City","48289","TX","Texas","31.0755","-96.1915","713"
"Hilltop","Hilltop","City","48163","TX","Texas","28.6938","-99.1761","209"
"Hillside Acres","Hillside Acres","City","48479","TX","Texas","27.6762","-99.1777","0"
"Hillsboro","Hillsboro","City","48217","TX","Texas","32.0093","-97.115","8193"
"Hillcrest","Hillcrest","City","48039","TX","Texas","29.3924","-95.2233","678"
"Hill Country Village","Hill Country Village","City","48029","TX","Texas","29.5831","-98.4893","849"
"Highlands","Highlands","City","48201","TX","Texas","29.813","-95.0577","7714"
"Highland Village","Highland Village","City","48121","TX","Texas","33.0897","-97.0615","15769"
"Highland Park","Highland Park","City","48113","TX","Texas","32.8311","-96.8012","8895"
"Highland Haven","Highland Haven","City","48053","TX","Texas","30.6074","-98.3951","452"
"Higgins","Higgins","City","48295","TX","Texas","36.121","-100.0274","470"
"Hideaway","Hideaway","City","48423","TX","Texas","32.489","-95.4578","3182"
"Hidalgo","Hidalgo","City","48215","TX","Texas","26.109","-98.2464","13939"
"Hico","Hico","City","48193","TX","Texas","31.9859","-98.0291","1721"
"Hickory Creek","Hickory Creek","City","48121","TX","Texas","33.1109","-97.0308","4669"
"Hewitt","Hewitt","City","48309","TX","Texas","31.452","-97.196","15707"
"Hermleigh","Hermleigh","City","48415","TX","Texas","32.6366","-100.7523","428"
"Hereford","Hereford","City","48117","TX","Texas","34.8225","-102.4001","15043"
"Henrietta","Henrietta","City","48077","TX","Texas","33.8146","-98.1924","3080"
"Henderson","Henderson","City","48401","TX","Texas","32.1576","-94.796","13498"
"Hempstead","Hempstead","City","48473","TX","Texas","30.1006","-96.0777","5709"
"Hemphill","Hemphill","City","48403","TX","Texas","31.3431","-93.8511","1411"
"Helotes","Helotes","City","48029","TX","Texas","29.5687","-98.696","8937"
"Heidelberg","Heidelberg","City","48215","TX","Texas","26.1831","-97.885","2011"
"Hedwig Village","Hedwig Village","City","48201","TX","Texas","29.7799","-95.5193","2343"
"Hedley","Hedley","City","48129","TX","Texas","34.8674","-100.659","262"
"Hebron","Hebron","City","48121","TX","Texas","33.0337","-96.8759","475"
"Hebbronville","Hebbronville","City","48247","TX","Texas","27.3251","-98.6857","4283"
"Heath","Heath","City","48397","TX","Texas","32.8439","-96.4674","9362"
"Heartland","Heartland","City","48257","TX","Texas","32.6748","-96.4515","7114"
"Hearne","Hearne","City","48395","TX","Texas","30.877","-96.5956","4549"
"Hays","Hays","City","48209","TX","Texas","30.1214","-97.8725","148"
"Hawley","Hawley","City","48253","TX","Texas","32.6037","-99.8111","480"
"Hawkins","Hawkins","City","48499","TX","Texas","32.5917","-95.2027","1762"
"Hawk Cove","Hawk Cove","City","48231","TX","Texas","32.884","-96.0833","530"
"Havana","Havana","City","48215","TX","Texas","26.2507","-98.509","252"
"Haslet","Haslet","City","48439","TX","Texas","32.9609","-97.3387","2296"
"Haskell","Haskell","City","48207","TX","Texas","33.1597","-99.732","3013"
"Harwood","Harwood","City","48177","TX","Texas","29.6664","-97.5018","36"
"Hartley","Hartley","City","48205","TX","Texas","35.8914","-102.3933","368"
"Hart","Hart","City","48069","TX","Texas","34.3857","-102.115","1092"
"Harrold","Harrold","City","48487","TX","Texas","34.0756","-99.0271","129"
"Harper","Harper","City","48171","TX","Texas","30.2903","-99.2459","1203"
"Harlingen","Harlingen","City","48061","TX","Texas","26.1916","-97.6977","148545"
"Harker Heights","Harker Heights","City","48027","TX","Texas","31.0572","-97.6446","32320"
"Hargill","Hargill","City","48215","TX","Texas","26.4423","-98.0146","1094"
"Harding Gill Tract","Harding Gill Tract","City","48215","TX","Texas","26.4284","-98.0154","0"
"Hardin","Hardin","City","48291","TX","Texas","30.1493","-94.7377","696"
"Happy","Happy","City","48437","TX","Texas","34.7416","-101.8572","647"
"Hamshire","Hamshire","City","48245","TX","Texas","29.857","-94.3185","1420"
"Hamlin","Hamlin","City","48253","TX","Texas","32.8898","-100.1329","1878"
"Hamilton","Hamilton","City","48193","TX","Texas","31.6997","-98.1208","2885"
"Haltom City","Haltom City","City","48439","TX","Texas","32.8176","-97.2707","45777"
"Hallsville","Hallsville","City","48203","TX","Texas","32.5021","-94.57","4303"
"Hallsburg","Hallsburg","City","48309","TX","Texas","31.5683","-96.9464","501"
"Hallettsville","Hallettsville","City","48285","TX","Texas","29.4431","-96.9435","2709"
"Hale Center","Hale Center","City","48189","TX","Texas","34.0661","-101.8463","2049"
"Hackberry","Hackberry","City","48121","TX","Texas","33.1501","-96.9184","2720"
"H. Cuellar Estates","H. Cuellar Estates","City","48427","TX","Texas","26.5611","-99.1258","85"
"Gutierrez","Gutierrez","City","48427","TX","Texas","26.34","-98.6319","9"
"Guthrie","Guthrie","City","48269","TX","Texas","33.6215","-100.329","164"
"Gustine","Gustine","City","48093","TX","Texas","31.8457","-98.4025","508"
"Gunter","Gunter","City","48181","TX","Texas","33.4647","-96.7646","1957"
"Gun Barrel City","Gun Barrel City","City","48213","TX","Texas","32.3277","-96.1286","6152"
"Guerra","Guerra","City","48247","TX","Texas","26.8827","-98.8948","0"
"Guadalupe Guerra","Guadalupe Guerra","City","48427","TX","Texas","26.4108","-99.0819","51"
"Gruver","Gruver","City","48195","TX","Texas","36.2562","-101.4122","1634"
"Groveton","Groveton","City","48455","TX","Texas","31.0572","-95.1268","868"
"Groves","Groves","City","48245","TX","Texas","29.9457","-93.9164","17078"
"Groom","Groom","City","48065","TX","Texas","35.205","-101.1071","495"
"Groesbeck","Groesbeck","City","48293","TX","Texas","31.5259","-96.5284","3729"
"Grey Forest","Grey Forest","City","48029","TX","Texas","29.6171","-98.6835","716"
"Gregory","Gregory","City","48409","TX","Texas","27.9231","-97.2908","2231"
"Greenville","Greenville","City","48231","TX","Texas","33.1116","-96.1099","28128"
"Green Valley Farms","Green Valley Farms","City","48061","TX","Texas","26.1219","-97.561","244"
"Grays Prairie","Grays Prairie","City","48257","TX","Texas","32.4734","-96.3502","306"
"Grapevine","Grapevine","City","48439","TX","Texas","32.9343","-97.0742","50548"
"Grapeland","Grapeland","City","48225","TX","Texas","31.4948","-95.4765","1830"
"Grape Creek","Grape Creek","City","48451","TX","Texas","31.5817","-100.5474","4024"
"Granjeno","Granjeno","City","48215","TX","Texas","26.1371","-98.3034","358"
"Granite Shoals","Granite Shoals","City","48053","TX","Texas","30.5894","-98.3671","5086"
"Grangerland","Grangerland","City","48339","TX","Texas","30.2539","-95.3301","850"
"Granger","Granger","City","48491","TX","Texas","30.718","-97.4411","1229"
"Grandview","Grandview","City","48251","TX","Texas","32.2685","-97.1775","1975"
"Grandfalls","Grandfalls","City","48475","TX","Texas","31.3405","-102.8544","334"
"Grand Saline","Grand Saline","City","48467","TX","Texas","32.6776","-95.7114","3093"
"Grand Prairie","Grand Prairie","City","48113","TX","Texas","32.6871","-97.0208","195992"
"Granbury","Granbury","City","48221","TX","Texas","32.4475","-97.7702","10453"
"Graham","Graham","City","48503","TX","Texas","33.1017","-98.5779","8718"
"Graford","Graford","City","48363","TX","Texas","32.9374","-98.2474","699"
"Gorman","Gorman","City","48133","TX","Texas","32.2136","-98.6721","1388"
"Goree","Goree","City","48275","TX","Texas","33.468","-99.5236","282"
"Gordon","Gordon","City","48363","TX","Texas","32.5455","-98.3672","521"
"Goodrich","Goodrich","City","48373","TX","Texas","30.6092","-94.9467","294"
"Goodlow","Goodlow","City","48349","TX","Texas","32.1091","-96.2152","343"
"Gonzales","Gonzales","City","48177","TX","Texas","29.5126","-97.4472","7138"
"Golinda","Golinda","City","48145","TX","Texas","31.3715","-97.0765","793"
"Goliad","Goliad","City","48175","TX","Texas","28.6708","-97.3917","1759"
"Goldthwaite","Goldthwaite","City","48333","TX","Texas","31.4513","-98.5736","1663"
"Goldsmith","Goldsmith","City","48135","TX","Texas","31.9832","-102.6163","295"
"Godley","Godley","City","48251","TX","Texas","32.455","-97.5302","1680"
"Glidden","Glidden","City","48089","TX","Texas","29.6976","-96.5907","650"
"Glenn Heights","Glenn Heights","City","48113","TX","Texas","32.5506","-96.8548","15741"
"Glen Rose","Glen Rose","City","48425","TX","Texas","32.2461","-97.7442","2726"
"Glazier","Glazier","City","48211","TX","Texas","36.0137","-100.2702","0"
"Gladewater","Gladewater","City","48183","TX","Texas","32.5426","-94.9465","6189"
"Girard","Girard","City","48263","TX","Texas","33.3636","-100.6598","20"
"Gilmer","Gilmer","City","48459","TX","Texas","32.7318","-94.9461","4802"
"Giddings","Giddings","City","48287","TX","Texas","30.1833","-96.9279","4986"
"Gholson","Gholson","City","48309","TX","Texas","31.7123","-97.236","1346"
"Geronimo","Geronimo","City","48187","TX","Texas","29.6728","-97.9686","984"
"Georgetown","Georgetown","City","48491","TX","Texas","30.666","-97.6966","66514"
"George West","George West","City","48297","TX","Texas","28.33","-98.1183","3106"
"Gause","Gause","City","48331","TX","Texas","30.7874","-96.7224","234"
"Gatesville","Gatesville","City","48099","TX","Texas","31.4445","-97.7317","15997"
"Garza-Salinas II","Garza-Salinas II","City","48427","TX","Texas","26.3518","-98.7595","579"
"Gary City","Gary City","City","48365","TX","Texas","32.0277","-94.3679","263"
"Garwood","Garwood","City","48089","TX","Texas","29.4432","-96.4056","408"
"Garrison","Garrison","City","48347","TX","Texas","31.8252","-94.4932","1123"
"Garrett","Garrett","City","48139","TX","Texas","32.3681","-96.6543","1100"
"Garner","Garner","City","48367","TX","Texas","32.827","-97.9847","386"
"Garland","Garland","City","48113","TX","Texas","32.91","-96.6304","245075"
"Garfield","Garfield","City","48453","TX","Texas","30.1961","-97.5514","2932"
"Gardendale","Gardendale","City","48135","TX","Texas","32.0105","-102.3587","1268"
"Garden Ridge","Garden Ridge","City","48091","TX","Texas","29.6379","-98.2927","4065"
"Garden City","Garden City","City","48173","TX","Texas","31.8673","-101.4863","262"
"Garciasville","Garciasville","City","48427","TX","Texas","26.3198","-98.6997","60"
"Garceno","Garceno","City","48427","TX","Texas","26.4122","-98.9406","340"
"Ganado","Ganado","City","48239","TX","Texas","29.0413","-96.511","2052"
"Galveston","Galveston","City","48167","TX","Texas","29.2484","-94.8913","53092"
"Gallatin","Gallatin","City","48073","TX","Texas","31.8969","-95.152","339"
"Galena Park","Galena Park","City","48201","TX","Texas","29.7452","-95.2333","10770"
"Gainesville","Gainesville","City","48097","TX","Texas","33.639","-97.1487","17146"
"Gail","Gail","City","48033","TX","Texas","32.767","-101.4465","173"
"Fulton","Fulton","City","48007","TX","Texas","28.0706","-97.0429","1398"
"Fulshear","Fulshear","City","48157","TX","Texas","29.693","-95.8804","17259"
"Fruitvale","Fruitvale","City","48467","TX","Texas","32.6834","-95.8036","551"
"Frost","Frost","City","48349","TX","Texas","32.0788","-96.8084","915"
"Fronton Ranchettes","Fronton Ranchettes","City","48427","TX","Texas","26.4253","-99.0268","155"
"Fronton","Fronton","City","48427","TX","Texas","26.4255","-99.0761","249"
"Fritch","Fritch","City","48233","TX","Texas","35.6431","-101.5964","2334"
"Frisco","Frisco","City","48085","TX","Texas","33.156","-96.8216","193140"
"Friona","Friona","City","48369","TX","Texas","34.6394","-102.723","4146"
"Friendswood","Friendswood","City","48167","TX","Texas","29.511","-95.1981","40780"
"Fresno","Fresno","City","48157","TX","Texas","29.5357","-95.4696","23921"
"Freer","Freer","City","48131","TX","Texas","27.8823","-98.6178","2767"
"Freeport","Freeport","City","48039","TX","Texas","28.9453","-95.3601","10864"
"Fredericksburg","Fredericksburg","City","48171","TX","Texas","30.266","-98.8751","10864"
"Frankston","Frankston","City","48001","TX","Texas","32.0561","-95.5043","1399"
"Franklin","Franklin","City","48395","TX","Texas","31.025","-96.4876","1358"
"Fowlerton","Fowlerton","City","48283","TX","Texas","28.4608","-98.8114","66"
"Four Points","Four Points","City","48479","TX","Texas","27.7964","-99.4548","0"
"Four Corners","Four Corners","City","48157","TX","Texas","29.6705","-95.6596","11133"
"Fort Worth","Fort Worth","City","48439","TX","Texas","32.7817","-97.3474","908469"
"Fort Stockton","Fort Stockton","City","48371","TX","Texas","30.8926","-102.8842","8433"
"Fort Hood","Fort Hood","City","48099","TX","Texas","31.1357","-97.7834","24781"
"Fort Hancock","Fort Hancock","City","48229","TX","Texas","31.2837","-105.8446","990"
"Fort Davis","Fort Davis","City","48243","TX","Texas","30.5789","-103.8946","1012"
"Fort Clark Springs","Fort Clark Springs","City","48271","TX","Texas","29.2937","-100.4244","1338"
"Fort Bliss","Fort Bliss","City","48141","TX","Texas","31.8396","-106.3747","14226"
"Forsan","Forsan","City","48227","TX","Texas","32.1104","-101.3668","401"
"Forney","Forney","City","48257","TX","Texas","32.744","-96.4529","22770"
"Forest Hill","Forest Hill","City","48439","TX","Texas","32.6619","-97.2662","13797"
"Forest Heights","Forest Heights","City","48361","TX","Texas","30.2339","-93.761","1600"
"Follett","Follett","City","48295","TX","Texas","36.434","-100.1408","357"
"Fluvanna","Fluvanna","City","48415","TX","Texas","32.8833","-101.1415","84"
"Floydada","Floydada","City","48153","TX","Texas","33.9835","-101.3368","2700"
"Flower Mound","Flower Mound","City","48121","TX","Texas","33.0343","-97.1146","75050"
"Flowella","Flowella","City","48047","TX","Texas","27.22","-98.0645","19"
"Floresville","Floresville","City","48493","TX","Texas","29.1451","-98.1651","7138"
"Florence","Florence","City","48491","TX","Texas","30.8408","-97.7921","1093"
"Flor del Rio","Flor del Rio","City","48427","TX","Texas","26.4013","-98.9015","0"
"Flatonia","Flatonia","City","48149","TX","Texas","29.6888","-97.1059","1756"
"Flat","Flat","City","48099","TX","Texas","31.3093","-97.6242","610"
"Fifth Street","Fifth Street","City","48157","TX","Texas","29.5982","-95.552","1397"
"Ferris","Ferris","City","48139","TX","Texas","32.5369","-96.6738","2736"
"Fernando Salinas","Fernando Salinas","City","48427","TX","Texas","26.3979","-98.8311","25"
"Fayetteville","Fayetteville","City","48149","TX","Texas","29.9063","-96.6758","312"
"Fate","Fate","City","48397","TX","Texas","32.943","-96.3858","17403"
"Farwell","Farwell","City","48369","TX","Texas","34.3855","-103.0373","1565"
"Farnsworth","Farnsworth","City","48357","TX","Texas","36.3111","-100.9683","25"
"Farmersville","Farmersville","City","48085","TX","Texas","33.1608","-96.3603","3591"
"Farmers Branch","Farmers Branch","City","48113","TX","Texas","32.9272","-96.8804","36091"
"Fannett","Fannett","City","48245","TX","Texas","29.925","-94.2389","2290"
"Falman","Falman","City","48409","TX","Texas","27.9281","-97.1713","7"
"Falls City","Falls City","City","48255","TX","Texas","28.9822","-98.0217","728"
"Falfurrias","Falfurrias","City","48047","TX","Texas","27.2243","-98.1452","4532"
"Falconaire","Falconaire","City","48427","TX","Texas","26.5511","-99.1168","18"
"Falcon Village","Falcon Village","City","48427","TX","Texas","26.5652","-99.1341","0"
"Falcon Mesa","Falcon Mesa","City","48505","TX","Texas","26.8706","-99.2907","90"
"Falcon Lake Estates","Falcon Lake Estates","City","48505","TX","Texas","26.8719","-99.2584","896"
"Falcon Heights","Falcon Heights","City","48427","TX","Texas","26.5604","-99.1225","0"
"Fairview","Fairview","City","48085","TX","Texas","33.1399","-96.6117","10062"
"Fairfield","Fairfield","City","48161","TX","Texas","31.7183","-96.1697","2864"
"Fairchilds","Fairchilds","City","48157","TX","Texas","29.4399","-95.7765","755"
"Fair Oaks Ranch","Fair Oaks Ranch","City","48029","TX","Texas","29.7467","-98.6376","9951"
"Fabrica","Fabrica","City","48323","TX","Texas","28.7446","-100.4934","1147"
"Fabens","Fabens","City","48141","TX","Texas","31.5136","-106.1521","5460"
"Everman","Everman","City","48439","TX","Texas","32.6296","-97.2827","6148"
"Evergreen","Evergreen","City","48427","TX","Texas","26.4247","-99.024","34"
"Evant","Evant","City","48099","TX","Texas","31.4761","-98.1501","508"
"Evadale","Evadale","City","48241","TX","Texas","30.3369","-94.06","1168"
"Eustace","Eustace","City","48213","TX","Texas","32.3076","-96.0138","1480"
"Eureka","Eureka","City","48349","TX","Texas","32.012","-96.2856","195"
"Euless","Euless","City","48439","TX","Texas","32.8508","-97.08","60134"
"Eugenio Saenz","Eugenio Saenz","City","48427","TX","Texas","26.3583","-98.6331","266"
"Estelline","Estelline","City","48191","TX","Texas","34.547","-100.44","98"
"Escobares","Escobares","City","48427","TX","Texas","26.4119","-98.96","2574"
"Ennis","Ennis","City","48139","TX","Texas","32.3254","-96.6347","19942"
"Encino","Encino","City","48047","TX","Texas","26.9364","-98.1152","71"
"Encinal","Encinal","City","48283","TX","Texas","28.041","-99.3546","1291"
"Enchanted Oaks","Enchanted Oaks","City","48213","TX","Texas","32.2667","-96.109","233"
"Encantada-Ranchito-El Calaboz","Encantada-Ranchito-El Calaboz","City","48061","TX","Texas","26.0338","-97.6337","1362"
"Emory","Emory","City","48379","TX","Texas","32.8766","-95.7677","1536"
"Emhouse","Emhouse","City","48349","TX","Texas","32.1607","-96.5772","186"
"Emerald Bay","Emerald Bay","City","48423","TX","Texas","32.1602","-95.438","1292"
"Elsa","Elsa","City","48215","TX","Texas","26.2978","-97.9936","5783"
"Elmo","Elmo","City","48257","TX","Texas","32.7315","-96.1589","1065"
"Elmendorf","Elmendorf","City","48029","TX","Texas","29.258","-98.3218","2416"
"Elm Creek","Elm Creek","City","48323","TX","Texas","28.7783","-100.491","3902"
"Ellinger","Ellinger","City","48149","TX","Texas","29.8394","-96.7053","175"
"Elkhart","Elkhart","City","48001","TX","Texas","31.6276","-95.5789","1411"
"Elias-Fela Solis","Elias-Fela Solis","City","48427","TX","Texas","26.3856","-98.6235","0"
"Elgin","Elgin","City","48021","TX","Texas","30.3526","-97.3883","9488"
"Electra","Electra","City","48485","TX","Texas","34.0325","-98.92","2163"
"Eldorado","Eldorado","City","48413","TX","Texas","30.8617","-100.5979","2034"
"Elbert","Elbert","City","48447","TX","Texas","33.2747","-99.0021","8"
"El Socio","El Socio","City","48427","TX","Texas","26.3404","-98.6371","17"
"El Refugio","El Refugio","City","48427","TX","Texas","26.3406","-98.7589","757"
"El Rancho Vela","El Rancho Vela","City","48427","TX","Texas","26.4038","-98.7691","266"
"El Quiote","El Quiote","City","48427","TX","Texas","26.3845","-98.9084","146"
"El Paso","El Paso","City","48141","TX","Texas","31.8476","-106.43","794344"
"El Mesquite","El Mesquite","City","48427","TX","Texas","26.3847","-98.7716","0"
"El Lago","El Lago","City","48201","TX","Texas","29.5731","-95.044","3060"
"El Indio","El Indio","City","48323","TX","Texas","28.5092","-100.3066","0"
"El Chaparral","El Chaparral","City","48427","TX","Texas","26.3489","-98.7673","339"
"El Cenizo","El Cenizo","City","48479","TX","Texas","27.3318","-99.5028","2632"
"El Castillo","El Castillo","City","48427","TX","Texas","26.3348","-98.6391","103"
"El Campo","El Campo","City","48481","TX","Texas","29.2","-96.2723","12280"
"El Camino Angosto","El Camino Angosto","City","48061","TX","Texas","26.1115","-97.6438","0"
"El Brazil","El Brazil","City","48427","TX","Texas","26.4686","-98.7269","38"
"Eidson Road","Eidson Road","City","48323","TX","Texas","28.6677","-100.4788","9743"
"Edroy","Edroy","City","48409","TX","Texas","27.9609","-97.6754","285"
"Edom","Edom","City","48467","TX","Texas","32.3743","-95.6099","326"
"Edna","Edna","City","48239","TX","Texas","28.9757","-96.6483","5890"
"Edmonson","Edmonson","City","48189","TX","Texas","34.2791","-101.8967","112"
"Edinburg","Edinburg","City","48215","TX","Texas","26.3196","-98.1597","98759"
"Edgewood","Edgewood","City","48467","TX","Texas","32.6943","-95.8833","1860"
"Edgewater Estates","Edgewater Estates","City","48409","TX","Texas","28.0969","-97.865","160"
"Edgecliff Village","Edgecliff Village","City","48439","TX","Texas","32.6561","-97.3406","3672"
"Eden","Eden","City","48095","TX","Texas","31.2163","-99.844","1790"
"Edcouch","Edcouch","City","48215","TX","Texas","26.2937","-97.9631","2786"
"Ector","Ector","City","48147","TX","Texas","33.5793","-96.2731","965"
"Easton","Easton","City","48183","TX","Texas","32.382","-94.5912","425"
"Eastland","Eastland","City","48133","TX","Texas","32.4024","-98.8176","3647"
"East Tawakoni","East Tawakoni","City","48379","TX","Texas","32.9011","-95.9397","987"
"East Mountain","East Mountain","City","48459","TX","Texas","32.6008","-94.8525","1004"
"East Columbia","East Columbia","City","48039","TX","Texas","29.1396","-95.6143","178"
"East Bernard","East Bernard","City","48481","TX","Texas","29.5241","-96.0622","2062"
"East Alto Bonito","East Alto Bonito","City","48427","TX","Texas","26.3023","-98.6358","551"
"Earth","Earth","City","48279","TX","Texas","34.2338","-102.4091","941"
"Early","Early","City","48049","TX","Texas","31.7421","-98.9366","3094"
"Eagle Pass","Eagle Pass","City","48323","TX","Texas","28.7125","-100.484","28367"
"Eagle Lake","Eagle Lake","City","48089","TX","Texas","29.5879","-96.3282","3487"
"E. Lopez","E. Lopez","City","48427","TX","Texas","26.3087","-98.6379","199"
"Duncanville","Duncanville","City","48113","TX","Texas","32.646","-96.9127","40575"
"Dumas","Dumas","City","48341","TX","Texas","35.8613","-101.9642","14565"
"Dublin","Dublin","City","48143","TX","Texas","32.0875","-98.3392","3426"
"Driscoll","Driscoll","City","48355","TX","Texas","27.673","-97.751","752"
"Dripping Springs","Dripping Springs","City","48209","TX","Texas","30.196","-98.0938","4699"
